,Local Time (Timezone : GMT+8h),Chilled Water Rate (L/sec),Cooling Water Temperature (C),Building Load (RT),Chiller Energy Consumption (kWh),Outside Temperature (F),Dew Point (F),Humidity (%),Wind Speed (mph),Pressure (in)
3275,2014-10-17 19:30:00,86.784,30.07,469.86799999999994,118.40200000000002,83,81,99.64,1.3,32.78
3276,2014-10-17 20:00:00,84.96,29.876,457.258,117.34200000000001,83,81,99.64,2.6,32.78
3277,2014-10-17 20:30:00,84.576,30.07,455.706,118.296,83,81,99.64,2.6,32.78
3278,2014-10-17 21:00:00,84.768,30.264,456.482,119.462,83,81,99.64,2.6,32.78
3279,2014-10-17 21:30:00,84.672,30.361,452.69899999999996,120.522,83,81,99.64,2.6,32.813
3280,2014-10-17 22:00:00,86.97599999999998,30.555,466.57,123.49000000000001,83,81,99.64,3.9000000000000004,32.813
3281,2014-10-17 22:30:00,90.144,30.846,481.411,125.29200000000002,83,81,99.64,1.3,32.813
3282,2014-10-17 23:00:00,88.8,30.652,465.794,124.23200000000001,83,81,99.64,3.9000000000000004,32.813
3283,2014-10-17 23:30:00,89.472,30.846,476.17299999999994,127.2,83,81,99.64,2.6,32.78
3284,2014-10-18 00:00:00,86.88,30.555,460.84700000000004,124.02000000000001,83,79,94.34,1.3,32.78
3285,2014-10-18 00:30:00,82.944,30.07,433.299,115.54,83,81,99.64,3.9000000000000004,32.78
3286,2014-10-18 01:00:00,82.944,29.973,430.87399999999997,115.43400000000001,83,79,94.34,2.6,32.78
3287,2014-10-18 01:30:00,81.88799999999999,29.973,433.881,116.388,83,79,94.34,2.6,32.747
3288,2014-10-18 02:00:00,79.776,29.585,421.562,113.42,83,79,94.34,2.6,32.747
3289,2014-10-18 02:30:00,79.776,29.488,417.48799999999994,112.36,83,79,94.34,2.6,32.714
3290,2014-10-18 03:00:00,81.024,29.488,423.599,112.254,81,79,99.64,2.6,32.714
3291,2014-10-18 03:30:00,82.944,29.391,427.188,112.572,83,79,94.34,3.9000000000000004,32.714
3292,2014-10-18 04:00:00,82.368,29.197,414.481,109.498,81,79,99.64,1.3,32.714
3293,2014-10-18 04:30:00,82.272,29.099999999999998,413.21999999999997,107.908,83,79,94.34,2.6,32.714
3294,2014-10-18 05:00:00,80.448,28.808999999999997,401.96799999999996,105.15200000000002,83,79,94.34,2.6,32.714
3295,2014-10-18 05:30:00,77.184,28.421,381.79200000000003,99.216,83,79,94.34,3.9000000000000004,32.714
3296,2014-10-18 06:00:00,77.184,28.517999999999997,388.873,100.806,83,79,94.34,2.6,32.714
3297,2014-10-18 06:30:00,77.088,28.517999999999997,389.067,101.548,83,77,87.98,3.9000000000000004,32.747
3298,2014-10-18 07:00:00,80.448,28.808999999999997,420.20399999999995,106.212,83,79,94.34,2.6,32.747
3299,2014-10-18 07:30:00,85.34400000000001,29.391,455.12399999999997,115.01,83,79,94.34,3.9000000000000004,32.747
3300,2014-10-18 08:00:00,87.36,29.876,469.092,121.476,85,79,89.04,3.9000000000000004,32.78
3301,2014-10-18 08:30:00,90.24,30.555,483.739,126.988,85,79,89.04,7.800000000000001,32.78
3302,2014-10-18 09:00:00,94.65599999999999,30.652,497.80400000000003,123.49000000000001,86,79,83.74000000000001,3.9000000000000004,32.78
3303,2014-10-18 09:30:00,96.09599999999999,30.652,489.753,123.38400000000001,88,79,78.44,3.9000000000000004,32.78
3304,2014-10-18 10:00:00,97.44,31.234,525.255,123.70200000000001,90,77,69.96000000000001,6.5,32.78
3305,2014-10-18 10:30:00,98.304,31.525,529.135,127.306,90,77,69.96000000000001,6.5,32.78
3306,2014-10-18 11:00:00,98.68799999999999,31.525,528.2620000000001,125.50400000000002,92,77,65.72,3.9000000000000004,32.78
3307,2014-10-18 11:30:00,99.16799999999999,31.427999999999997,523.509,123.91400000000002,94,76,58.300000000000004,2.6,32.78
3308,2014-10-18 12:00:00,99.072,31.525,531.56,124.76200000000001,94,77,62.540000000000006,6.5,32.747
3309,2014-10-18 12:30:00,99.648,31.427999999999997,532.8209999999999,125.08000000000001,92,77,65.72,3.9000000000000004,32.747
3310,2014-10-18 13:00:00,99.072,31.137,522.442,121.052,92,77,65.72,3.9000000000000004,32.714
3311,2014-10-18 13:30:00,99.36,31.719,542.521,128.79000000000002,92,77,65.72,2.6,32.714
3312,2014-10-18 14:00:00,99.648,32.107,553.87,134.196,94,79,65.72,6.5,32.681000000000004
3313,2014-10-18 14:30:00,98.97599999999998,31.525,536.313,126.988,92,79,69.96000000000001,11.700000000000001,32.681000000000004
3314,2014-10-18 15:00:00,99.072,32.01,547.08,132.394,92,81,74.2,10.4,32.648
3315,2014-10-18 15:30:00,99.55199999999999,32.495,553.1909999999999,137.16400000000002,92,79,69.96000000000001,11.700000000000001,32.648
3316,2014-10-18 16:00:00,99.84,32.397999999999996,556.004,136.74,92,79,69.96000000000001,9.1,32.648
3317,2014-10-18 16:30:00,99.93599999999999,32.107,544.849,133.454,90,79,74.2,7.800000000000001,32.648
3318,2014-10-18 17:00:00,100.128,31.622,529.911,125.716,90,79,74.2,6.5,32.681000000000004
3319,2014-10-18 17:30:00,99.45599999999999,31.525,539.708,126.458,86,77,78.44,6.5,32.681000000000004
3320,2014-10-18 18:00:00,96.47999999999999,30.846,521.0840000000001,121.052,79,79,106.0,15.600000000000001,32.714
3321,2014-10-18 18:30:00,93.6,30.167,490.23799999999994,114.162,79,79,106.0,9.1,32.714
3322,2014-10-18 19:00:00,88.416,29.876,468.41299999999995,116.60000000000001,77,77,106.0,9.1,32.747
3323,2014-10-18 19:30:00,86.68799999999999,30.167,480.926,119.992,79,77,99.64,3.9000000000000004,32.747
3324,2014-10-18 20:00:00,85.728,30.07,467.831,122.536,79,77,99.64,2.6,32.78
3325,2014-10-18 20:30:00,84.384,29.876,453.281,119.25,79,79,106.0,2.6,32.78
3326,2014-10-18 21:00:00,83.712,29.876,450.66200000000003,119.356,79,79,106.0,3.9000000000000004,32.813
3327,2014-10-18 21:30:00,83.904,29.973,450.177,120.31,79,79,106.0,3.9000000000000004,32.78
3328,2014-10-18 22:00:00,82.944,30.07,459.78,121.26400000000001,79,79,106.0,3.9000000000000004,32.78
3329,2014-10-18 22:30:00,83.136,30.07,456.191,121.79400000000001,81,79,99.64,3.9000000000000004,32.813
3330,2014-10-18 23:00:00,82.944,29.973,451.632,119.992,81,81,106.0,3.9000000000000004,32.813
3331,2014-10-18 23:30:00,82.65599999999999,29.876,452.505,119.144,81,79,99.64,3.9000000000000004,32.813
3332,2014-10-19 00:00:00,80.928,29.779,442.99899999999997,117.87200000000001,81,81,106.0,2.6,32.78
3333,2014-10-19 00:30:00,78.62400000000001,29.585,423.114,113.632,81,79,99.64,2.6,32.78
3334,2014-10-19 01:00:00,78.912,29.488,417.682,111.51200000000001,81,81,106.0,2.6,32.78
3335,2014-10-19 01:30:00,78.52799999999999,29.488,416.518,111.93599999999999,81,79,99.64,2.6,32.747
3336,2014-10-19 02:00:00,78.336,29.585,416.13,111.83000000000001,81,79,99.64,2.6,32.747
3337,2014-10-19 02:30:00,78.62400000000001,29.488,412.25,111.30000000000001,81,79,99.64,2.6,32.747
3338,2014-10-19 03:00:00,78.432,29.391,412.638,110.028,81,79,99.64,2.6,32.714
3339,2014-10-19 03:30:00,78.52799999999999,29.391,411.474,110.558,81,79,99.64,2.6,32.714
3340,2014-10-19 04:00:00,78.336,29.391,411.183,110.66400000000002,81,79,99.64,3.9000000000000004,32.714
3341,2014-10-19 04:30:00,78.336,29.391,409.631,109.92200000000001,81,79,99.64,2.6,32.714
3342,2014-10-19 05:00:00,78.432,29.391,408.661,110.45200000000001,81,79,99.64,3.9000000000000004,32.714
3343,2014-10-19 05:30:00,79.872,29.391,407.4,108.01400000000001,81,79,99.64,2.6,32.747
3344,2014-10-19 06:00:00,80.832,29.682000000000002,421.36799999999994,112.466,81,79,99.64,3.9000000000000004,32.747
3345,2014-10-19 06:30:00,85.056,29.876,443.775,115.54,81,79,99.64,2.6,32.747
3346,2014-10-19 07:00:00,90.81599999999999,30.361,477.337,123.49000000000001,81,79,99.64,3.9000000000000004,32.747
3347,2014-10-19 07:30:00,98.68799999999999,30.846,525.158,125.928,83,79,94.34,2.6,32.78
3348,2014-10-19 08:00:00,101.75999999999999,31.137,546.4979999999999,127.62400000000001,83,79,94.34,3.9000000000000004,32.78
3349,2014-10-19 08:30:00,102.33599999999998,31.622,566.771,134.83200000000002,85,79,89.04,2.6,32.813
3350,2014-10-19 09:00:00,101.952,32.01,573.464,137.05800000000002,86,81,89.04,3.9000000000000004,32.813
3351,2014-10-19 09:30:00,104.73599999999999,32.495,592.379,146.492,88,79,78.44,7.800000000000001,32.813
3352,2014-10-19 10:00:00,103.872,32.495,594.5129999999999,149.142,88,79,78.44,7.800000000000001,32.813
3353,2014-10-19 10:30:00,101.75999999999999,32.397999999999996,584.037,147.65800000000002,90,79,74.2,7.800000000000001,32.813
3354,2014-10-19 11:00:00,96.864,32.01,546.692,135.574,90,81,78.44,6.5,32.813
3355,2014-10-19 11:30:00,95.61599999999999,31.719,536.5070000000001,130.274,90,79,74.2,6.5,32.813
3356,2014-10-19 12:00:00,97.24799999999999,31.234,519.047,125.822,90,81,78.44,6.5,32.78
3357,2014-10-19 12:30:00,100.89599999999999,31.815999999999995,530.299,128.896,90,79,74.2,7.800000000000001,32.78
3358,2014-10-19 13:00:00,101.856,32.107,544.655,132.394,90,81,78.44,7.800000000000001,32.747
3359,2014-10-19 13:30:00,102.624,32.300999999999995,540.5809999999999,132.606,86,81,89.04,6.5,32.747
3360,2014-10-19 14:00:00,103.488,32.592,558.429,136.952,86,83,94.34,6.5,32.714
3361,2014-10-19 14:30:00,103.2,32.592,560.854,136.422,85,79,89.04,11.700000000000001,32.714
3362,2014-10-19 15:00:00,103.29599999999999,32.592,557.362,136.952,88,81,83.74000000000001,6.5,32.714
3363,2014-10-19 15:30:00,103.67999999999999,32.592,557.6529999999999,137.376,88,81,83.74000000000001,7.800000000000001,32.714
3364,2014-10-19 16:00:00,103.584,32.495,556.004,135.46800000000002,81,79,99.64,2.6,32.714
3365,2014-10-19 16:30:00,103.584,32.592,558.429,136.63400000000001,81,77,94.34,3.9000000000000004,32.714
3366,2014-10-19 17:00:00,102.33599999999998,32.592,555.616,135.99800000000002,83,79,94.34,9.1,32.714
3367,2014-10-19 17:30:00,101.568,32.300999999999995,551.93,134.62,79,79,106.0,6.5,32.747
3368,2014-10-19 18:00:00,100.128,32.107,545.9159999999999,132.288,81,79,99.64,3.9000000000000004,32.747
3369,2014-10-19 18:30:00,99.36,31.622,535.537,127.2,81,79,99.64,3.9000000000000004,32.747
3370,2014-10-19 19:00:00,96.192,31.525,518.756,127.94200000000001,81,79,99.64,3.9000000000000004,32.747
3371,2014-10-19 19:30:00,89.664,30.846,461.235,124.126,81,79,99.64,2.6,32.78
3372,2014-10-19 20:00:00,90.33599999999998,31.137,488.492,130.168,81,79,99.64,1.3,32.78
3373,2014-10-19 20:30:00,90.81599999999999,31.330999999999996,497.319,133.984,81,79,99.64,3.9000000000000004,32.78
3374,2014-10-19 21:00:00,88.70400000000001,30.942999999999998,478.11299999999994,129.108,79,79,106.0,3.9000000000000004,32.78
3375,2014-10-19 21:30:00,86.208,30.458,449.11,121.79400000000001,81,79,99.64,3.9000000000000004,32.813
3376,2014-10-19 22:00:00,86.68799999999999,30.264,448.72200000000004,119.568,81,79,99.64,2.6,32.813
3377,2014-10-19 22:30:00,87.072,30.361,448.431,120.522,81,79,99.64,2.6,32.813
3378,2014-10-19 23:00:00,87.36,30.458,450.371,121.26400000000001,81,79,99.64,2.6,32.813
3379,2014-10-19 23:30:00,87.264,30.458,447.364,120.946,81,79,99.64,3.9000000000000004,32.813
3380,2014-10-20 00:00:00,83.52,30.167,430.195,116.81200000000001,81,81,106.0,1.3,32.813
3381,2014-10-20 00:30:00,78.81599999999999,29.488,390.813,105.894,81,81,106.0,1.3,32.813
3382,2014-10-20 01:00:00,78.912,29.585,396.245,107.378,81,81,106.0,3.9000000000000004,32.78
3383,2014-10-20 01:30:00,78.81599999999999,29.585,394.01399999999995,106.318,81,81,106.0,2.6,32.813
3384,2014-10-20 02:00:00,78.144,29.585,392.171,106.53,81,79,99.64,2.6,32.78
3385,2014-10-20 02:30:00,78.144,29.488,389.261,105.682,81,79,99.64,2.6,32.747
3386,2014-10-20 03:00:00,78.52799999999999,29.488,401.774,106.53,81,79,99.64,3.9000000000000004,32.747
3387,2014-10-20 03:30:00,81.696,29.779,420.01,111.61800000000001,81,79,99.64,1.3,32.747
3388,2014-10-20 04:00:00,81.312,29.682000000000002,410.795,110.028,81,79,99.64,2.6,32.747
3389,2014-10-20 04:30:00,81.216,29.585,408.56399999999996,109.39200000000001,81,79,99.64,2.6,32.714
3390,2014-10-20 05:00:00,81.312,29.682000000000002,412.44399999999996,110.028,81,79,99.64,2.6,32.714
3391,2014-10-20 05:30:00,80.73599999999999,29.682000000000002,416.906,110.77000000000001,81,79,99.64,1.3,32.747
3392,2014-10-20 06:00:00,80.448,29.876,424.666,113.42,81,79,99.64,1.3,32.747
3393,2014-10-20 06:30:00,80.448,29.876,424.181,113.42,81,79,99.64,2.6,32.747
3394,2014-10-20 07:00:00,85.53599999999999,30.361,480.53799999999995,119.674,83,81,99.64,1.3,32.747
3395,2014-10-20 07:30:00,111.36,29.779,640.006,194.086,85,81,94.34,2.6,32.78
3396,2014-10-20 08:00:00,98.88,29.488,567.838,150.83800000000002,86,79,83.74000000000001,1.3,32.78
3397,2014-10-20 08:30:00,90.81599999999999,31.719,614.01,148.612,88,79,78.44,1.3,32.813
3398,2014-10-20 09:00:00,103.67999999999999,30.942999999999998,607.899,162.074,90,77,69.96000000000001,2.6,32.813
3399,2014-10-20 09:30:00,114.144,29.876,684.432,198.962,92,79,69.96000000000001,1.3,32.813
3400,2014-10-20 10:00:00,113.952,29.876,653.5859999999999,190.376,92,77,65.72,2.6,32.813
3401,2014-10-20 10:30:00,115.29599999999999,29.876,660.085,190.58800000000002,90,77,69.96000000000001,7.800000000000001,32.813
3402,2014-10-20 11:00:00,115.104,29.973,655.6229999999999,193.026,92,79,69.96000000000001,3.9000000000000004,32.78
3403,2014-10-20 11:30:00,114.04799999999999,29.973,653.295,190.482,94,76,58.300000000000004,6.5,32.78
3404,2014-10-20 12:00:00,113.37599999999999,30.07,656.787,191.86,94,76,58.300000000000004,7.800000000000001,32.747
3405,2014-10-20 12:30:00,113.28,30.167,658.242,194.722,94,77,62.540000000000006,7.800000000000001,32.747
3406,2014-10-20 13:00:00,113.664,30.361,666.487,198.008,92,79,69.96000000000001,9.1,32.747
3407,2014-10-20 13:30:00,113.856,30.555,669.203,200.65800000000002,94,77,62.540000000000006,7.800000000000001,32.714
3408,2014-10-20 14:00:00,113.088,29.682000000000002,641.073,185.924,94,79,65.72,9.1,32.714
3409,2014-10-20 14:30:00,113.184,29.585,632.634,182.42600000000002,94,79,65.72,7.800000000000001,32.681000000000004
3410,2014-10-20 15:00:00,114.24,29.779,649.318,187.40800000000002,94,79,65.72,9.1,32.681000000000004
3411,2014-10-20 15:30:00,114.72,30.264,660.473,195.57000000000002,92,79,69.96000000000001,10.4,32.648
3412,2014-10-20 16:00:00,114.33599999999998,30.167,657.078,194.40400000000002,92,81,74.2,9.1,32.648
3413,2014-10-20 16:30:00,114.432,30.167,653.1009999999999,193.87400000000002,92,79,69.96000000000001,11.700000000000001,32.648
3414,2014-10-20 17:00:00,113.088,30.07,655.0409999999999,192.496,90,79,74.2,10.4,32.681000000000004
3415,2014-10-20 17:30:00,111.93599999999999,29.682000000000002,635.544,184.97,90,79,74.2,9.1,32.681000000000004
3416,2014-10-20 18:00:00,102.04799999999999,29.391,581.3209999999999,163.13400000000001,90,79,74.2,6.5,32.714
3417,2014-10-20 18:30:00,87.264,31.622,597.423,140.98000000000002,90,77,69.96000000000001,6.5,32.714
3418,2014-10-20 19:00:00,101.952,32.204,611.1,151.58,88,79,78.44,9.1,32.714
3419,2014-10-20 19:30:00,92.64,31.330999999999996,541.745,134.40800000000002,88,79,78.44,9.1,32.747
3420,2014-10-20 20:00:00,90.04799999999999,29.585,477.143,107.48400000000001,88,79,78.44,7.800000000000001,32.747
3421,2014-10-20 20:30:00,91.872,30.555,502.557,116.60000000000001,88,81,83.74000000000001,6.5,32.78
3422,2014-10-20 21:00:00,90.72,30.749,516.719,122.748,86,79,83.74000000000001,7.800000000000001,32.78
3423,2014-10-20 21:30:00,88.512,30.264,488.104,115.43400000000001,88,79,78.44,6.5,32.78
3424,2014-10-20 22:00:00,90.144,30.167,480.344,112.254,88,79,78.44,6.5,32.78
3425,2014-10-20 22:30:00,92.928,30.361,493.536,114.37400000000001,88,79,78.44,7.800000000000001,32.78
3426,2014-10-20 23:00:00,93.6,30.458,490.91700000000003,113.738,86,81,89.04,6.5,32.813
3427,2014-10-20 23:30:00,93.11999999999999,30.361,488.104,112.254,86,81,89.04,3.9000000000000004,32.813
3428,2014-10-21 00:00:00,89.952,30.167,473.651,111.19400000000002,86,81,89.04,3.9000000000000004,32.78
3429,2014-10-21 00:30:00,85.44,29.682000000000002,438.052,113.208,85,81,94.34,2.6,32.78
3430,2014-10-21 01:00:00,84.96,29.488,436.015,111.30000000000001,85,81,94.34,2.6,32.78
3431,2014-10-21 03:00:00,89.568,29.876,456.77299999999997,109.92200000000001,85,81,94.34,2.6,32.747
3432,2014-10-21 03:30:00,88.8,29.876,447.364,108.12,85,79,89.04,2.6,32.747
3433,2014-10-21 04:00:00,88.512,29.779,442.32,108.01400000000001,85,79,89.04,2.6,32.747
3434,2014-10-21 04:30:00,85.34400000000001,29.488,429.22499999999997,109.816,85,79,89.04,3.9000000000000004,32.747
3435,2014-10-21 05:00:00,84.384,29.099999999999998,423.017,107.378,85,79,89.04,2.6,32.747
3436,2014-10-21 05:30:00,83.80799999999999,29.002999999999997,430.87399999999997,102.608,85,79,89.04,3.9000000000000004,32.747
3437,2014-10-21 06:00:00,82.56,28.906,425.636,99.746,85,79,89.04,3.9000000000000004,32.747
3438,2014-10-21 06:30:00,83.424,28.906,434.948,101.866,83,79,94.34,2.6,32.78
3439,2014-10-21 07:00:00,88.128,29.197,478.501,106.424,85,79,89.04,2.6,32.78
3440,2014-10-21 07:30:00,103.96799999999999,30.07,585.298,150.41400000000002,86,79,83.74000000000001,1.3,32.78
3441,2014-10-21 08:00:00,116.64,29.002999999999997,681.425,187.196,88,79,78.44,2.6,32.78
3442,2014-10-21 08:30:00,82.752,30.846,564.6370000000001,132.18200000000002,90,77,69.96000000000001,2.6,32.78
3443,2014-10-21 09:00:00,100.32,32.495,615.659,152.11,92,79,69.96000000000001,6.5,32.813
3444,2014-10-21 09:30:00,108.192,31.427999999999997,640.782,175.854,90,79,74.2,3.9000000000000004,32.78
3445,2014-10-21 10:00:00,113.184,30.07,675.9929999999999,199.174,92,79,69.96000000000001,3.9000000000000004,32.813
3446,2014-10-21 10:30:00,113.28,29.682000000000002,647.96,187.93800000000002,92,79,69.96000000000001,6.5,32.78
3447,2014-10-21 11:00:00,113.75999999999999,29.779,650.87,190.27,94,77,62.540000000000006,6.5,32.78
3448,2014-10-21 11:30:00,114.72,29.973,656.011,190.906,94,77,62.540000000000006,7.800000000000001,32.78
3449,2014-10-21 12:00:00,114.624,30.07,657.563,193.662,94,76,58.300000000000004,7.800000000000001,32.747
3450,2014-10-21 12:30:00,114.04799999999999,30.167,660.667,194.40400000000002,94,77,62.540000000000006,10.4,32.747
3451,2014-10-21 13:00:00,114.72,30.749,672.016,204.262,94,77,62.540000000000006,9.1,32.714
3452,2014-10-21 13:30:00,114.624,30.652,661.8309999999999,199.386,92,79,69.96000000000001,11.700000000000001,32.714
3453,2014-10-21 14:00:00,113.37599999999999,30.458,664.838,199.386,90,76,65.72,15.600000000000001,32.714
3454,2014-10-21 14:30:00,112.512,30.555,669.979,200.34,86,76,74.2,10.4,32.681000000000004
3455,2014-10-21 15:00:00,113.184,30.458,671.725,200.12800000000001,86,76,74.2,7.800000000000001,32.681000000000004
3456,2014-10-21 15:30:00,112.60799999999999,30.555,665.808,198.538,88,76,69.96000000000001,6.5,32.648
3457,2014-10-21 16:00:00,112.128,30.652,664.256,200.34,88,79,78.44,10.4,32.681000000000004
3458,2014-10-21 16:30:00,110.68799999999999,30.846,702.28,217.3,86,77,78.44,18.2,32.681000000000004
3459,2014-10-21 17:00:00,107.80799999999999,29.585,625.165,185.394,86,76,74.2,13.0,32.648
3460,2014-10-21 17:30:00,85.632,30.652,570.36,139.28400000000002,86,77,78.44,3.9000000000000004,32.681000000000004
3461,2014-10-21 18:00:00,95.136,32.592,617.502,152.322,86,79,83.74000000000001,2.6,32.681000000000004
3462,2014-10-21 18:30:00,104.25599999999999,31.04,640.1999999999999,183.698,86,79,83.74000000000001,2.6,32.681000000000004
3463,2014-10-21 19:00:00,92.06400000000001,29.682000000000002,556.1009999999999,149.354,86,81,89.04,1.3,32.714
3464,2014-10-21 19:30:00,85.824,31.719,578.3140000000001,144.796,86,79,83.74000000000001,2.6,32.714
3465,2014-10-21 20:00:00,89.952,31.234,528.9409999999999,130.91,86,81,89.04,1.3,32.714
3466,2014-10-21 20:30:00,88.512,30.846,525.255,126.352,86,81,89.04,1.3,32.714
3467,2014-10-21 21:00:00,85.824,30.555,505.37,120.20400000000001,86,81,89.04,6.5,32.714
3468,2014-10-21 21:30:00,84.09599999999999,30.458,488.88,117.766,86,81,89.04,2.6,32.747
3469,2014-10-21 22:00:00,86.208,30.652,502.7509999999999,121.58200000000001,86,81,89.04,1.3,32.747
3470,2014-10-21 22:30:00,89.088,31.04,512.2570000000001,125.29200000000002,85,81,94.34,2.6,32.747
3471,2014-10-21 23:00:00,88.60799999999999,30.749,498.58,120.84,85,81,94.34,3.9000000000000004,32.747
3472,2014-10-21 23:30:00,88.60799999999999,30.749,503.139,121.688,85,81,94.34,2.6,32.747
3473,2014-10-22 00:00:00,84.768,30.167,473.748,116.176,85,81,94.34,2.6,32.747
3474,2014-10-22 00:30:00,81.11999999999999,29.876,445.036,120.522,85,81,94.34,2.6,32.747
3475,2014-10-22 01:00:00,81.11999999999999,29.973,448.04299999999995,120.84,85,81,94.34,3.9000000000000004,32.714
3476,2014-10-22 01:30:00,77.75999999999999,29.779,434.657,118.19000000000001,85,81,94.34,3.9000000000000004,32.714
3477,2014-10-22 02:00:00,77.472,29.876,435.627,117.97800000000001,85,81,94.34,2.6,32.714
3478,2014-10-22 02:30:00,77.952,29.973,438.828,120.20400000000001,85,81,94.34,2.6,32.714
3479,2014-10-22 03:00:00,79.2,30.07,445.327,120.20400000000001,85,81,94.34,2.6,32.714
3480,2014-10-22 03:30:00,82.17599999999999,30.264,464.82399999999996,117.02400000000002,85,81,94.34,2.6,32.714
3481,2014-10-22 04:00:00,80.25599999999999,30.07,445.61799999999994,117.44800000000001,85,81,94.34,3.9000000000000004,32.714
3482,2014-10-22 04:30:00,78.62400000000001,29.876,436.59700000000004,119.674,85,81,94.34,2.6,32.714
3483,2014-10-22 05:00:00,78.62400000000001,29.876,440.57399999999996,119.78,85,79,89.04,2.6,32.714
3484,2014-10-22 05:30:00,78.144,29.876,440.865,119.25,83,81,99.64,1.3,32.714
3485,2014-10-22 06:00:00,79.584,29.876,448.334,119.038,85,81,94.34,2.6,32.714
3486,2014-10-22 06:30:00,83.712,30.264,486.552,117.766,85,81,94.34,2.6,32.714
3487,2014-10-22 07:00:00,89.184,30.555,525.4490000000001,123.70200000000001,85,81,94.34,3.9000000000000004,32.747
3488,2014-10-22 07:30:00,114.04799999999999,29.779,698.6909999999999,202.566,85,81,94.34,2.6,32.747
3489,2014-10-22 08:00:00,99.55199999999999,29.682000000000002,607.7049999999999,171.614,86,81,89.04,2.6,32.78
3490,2014-10-22 08:30:00,87.55199999999999,32.204,608.578,150.732,86,81,89.04,3.9000000000000004,32.78
3491,2014-10-22 09:00:00,103.392,32.495,615.659,152.53400000000002,86,81,89.04,2.6,32.78
3492,2014-10-22 09:30:00,105.69599999999998,30.942999999999998,656.108,187.196,88,81,83.74000000000001,2.6,32.78
3493,2014-10-22 10:00:00,106.752,29.876,668.233,202.142,88,79,78.44,3.9000000000000004,32.78
3494,2014-10-22 10:30:00,105.88799999999999,30.167,658.4359999999999,203.202,88,79,78.44,6.5,32.78
3495,2014-10-22 11:00:00,104.544,30.361,650.7729999999999,201.612,90,79,74.2,3.9000000000000004,32.78
3496,2014-10-22 11:30:00,105.11999999999999,30.264,645.535,199.068,90,79,74.2,3.9000000000000004,32.78
3497,2014-10-22 12:00:00,108.576,30.555,652.034,199.916,90,79,74.2,6.5,32.78
3498,2014-10-22 12:30:00,109.824,30.264,629.239,191.86,92,76,61.480000000000004,6.5,32.747
3499,2014-10-22 13:00:00,111.16799999999999,30.458,645.729,195.252,94,74,55.120000000000005,7.800000000000001,32.747
3500,2014-10-22 13:30:00,110.97599999999998,30.555,645.923,197.478,94,76,58.300000000000004,7.800000000000001,32.714
3501,2014-10-22 14:00:00,110.304,29.391,611.197,177.86800000000002,94,74,55.120000000000005,9.1,32.714
3502,2014-10-22 14:30:00,87.36,30.361,540.484,133.24200000000002,92,77,65.72,3.9000000000000004,32.681000000000004
3503,2014-10-22 15:00:00,117.792,29.876,713.144,201.71800000000002,90,77,69.96000000000001,9.1,32.681000000000004
3504,2014-10-22 15:30:00,107.80799999999999,28.906,598.8779999999999,168.32800000000003,90,79,74.2,6.5,32.681000000000004
3505,2014-10-22 16:00:00,84.576,30.749,575.889,132.606,90,77,69.96000000000001,3.9000000000000004,32.681000000000004
3506,2014-10-22 16:30:00,101.472,31.719,606.6379999999999,145.644,90,76,65.72,3.9000000000000004,32.681000000000004
3507,2014-10-22 17:00:00,110.304,31.622,606.25,146.28,88,77,74.2,3.9000000000000004,32.681000000000004
3508,2014-10-22 17:30:00,109.632,31.234,592.4759999999999,141.616,88,77,74.2,3.9000000000000004,32.681000000000004
3509,2014-10-22 18:00:00,108.76799999999999,31.234,587.335,140.23800000000003,88,77,74.2,2.6,32.714
3510,2014-10-22 18:30:00,106.56,30.846,562.406,130.486,88,77,74.2,2.6,32.714
3511,2014-10-22 19:00:00,102.624,30.942999999999998,553.094,131.546,88,77,74.2,1.3,32.747
3512,2014-10-22 19:30:00,89.472,29.973,476.367,107.908,88,79,78.44,2.6,32.747
3513,2014-10-22 20:00:00,89.472,29.973,475.979,107.48400000000001,86,79,83.74000000000001,2.6,32.747
3514,2014-10-22 20:30:00,90.912,30.07,484.806,110.45200000000001,86,79,83.74000000000001,3.9000000000000004,32.747
3515,2014-10-22 21:00:00,90.624,30.07,478.016,108.65,86,79,83.74000000000001,2.6,32.747
3516,2014-10-22 21:30:00,89.664,30.07,464.145,105.576,86,79,83.74000000000001,2.6,32.78
3517,2014-10-22 22:00:00,91.584,30.458,480.441,110.98200000000001,86,79,83.74000000000001,3.9000000000000004,32.78
3518,2014-10-22 22:30:00,93.11999999999999,30.942999999999998,504.30299999999994,119.038,86,81,89.04,2.6,32.78
3519,2014-10-22 23:00:00,91.776,30.458,474.427,110.45200000000001,86,79,83.74000000000001,2.6,32.813
3520,2014-10-22 23:30:00,92.544,30.652,489.268,113.84400000000001,88,77,74.2,3.9000000000000004,32.813
3521,2014-10-23 00:00:00,91.008,30.846,484.127,115.858,88,77,74.2,7.800000000000001,32.813
3522,2014-10-23 00:30:00,85.824,30.458,439.79799999999994,106.0,88,77,74.2,6.5,32.813
3523,2014-10-23 01:00:00,85.34400000000001,30.264,430.486,103.77400000000002,86,77,78.44,3.9000000000000004,32.78
3524,2014-10-23 01:30:00,83.52,29.197,409.534,95.718,79,77,99.64,19.5,32.78
3525,2014-10-23 02:00:00,81.98400000000001,29.002999999999997,395.566,98.368,81,77,94.34,10.4,32.78
